ID,Case_Number,Date,Block,IUCR,Primary_Type,Description,Location_Description,Arrest,Domestic,Beat,District,Ward,Community_Area,FBI_Code,X_Coordinate,Y_Coordinate,Year,Updated_On,Latitude,Longitude,Location
12759103,JF315268,"07-10-2022 10:30","022XX W TOUHY AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2411,24,49,2,6,1159976,1947715,2022,"11-12-2022 15:46",42.01224286,-87.68671429,"(42.012242855, -87.686714286)"
12757585,JF313332,"07-10-2022 10:50","021XX W MONROE ST",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,1223,12,27,28,6,1162137,1899523,2022,"11-12-2022 15:46",41.87995628,-87.68011431,"(41.879956283, -87.680114312)"
12758663,JF314535,"07-10-2022 12:00","081XX S LUELLA AVE",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,414,4,8,46,6,1192605,1851349,2022,"11-12-2022 15:46",41.74707343,-87.56981326,"(41.747073428, -87.569813263)"
12766061,JF323700,"07-10-2022 12:00","031XX S SHIELDS AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,915,9,11,34,6,1174466,1884152,2022,"11-12-2022 15:46",41.83751073,-87.63530298,"(41.837510731, -87.635302976)"
12756964,JF312394,"07-10-2022 12:00","003XX S FEDERAL ST",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,113,1,4,32,6,1175868,1898819,2022,"11-12-2022 15:46",41.87772662,-87.62971743,"(41.877726616, -87.629717425)"
12758547,JF314443,"07-10-2022 13:00","033XX N CLAREMONT AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1921,19,32,5,6,1160113,1922201,2022,"11-12-2022 15:46",41.94222847,-87.68691862,"(41.942228474, -87.686918617)"
12756802,JF312350,"07-10-2022 13:10","023XX W LOGAN BLVD",810,THEFT,"OVER $500","COMMERCIAL / BUSINESS OFFICE",FALSE,FALSE,1432,14,32,22,6,1160418,1917765,2022,"11-12-2022 15:46",41.93004949,-87.68592073,"(41.930049492, -87.685920733)"
12756798,JF312393,"07-10-2022 13:11","064XX W FULLERTON AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,2512,25,36,19,6,1133118,1915251,2022,"11-12-2022 15:46",41.92367262,-87.78630161,"(41.923672617, -87.786301606)"
12756727,JF312270,"07-10-2022 13:50","005XX W 118TH ST",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,524,5,34,53,6,1174854,1826647,2022,"11-12-2022 15:46",41.67970147,-87.6355907,"(41.679701468, -87.635590702)"
12756971,JF312640,"07-10-2022 14:00","039XX S LOOMIS ST",810,THEFT,"OVER $500","OTHER (SPECIFY)",FALSE,FALSE,924,9,11,61,6,1167642,1878693,2022,"11-12-2022 15:46",41.82268014,-87.66050001,"(41.822680136, -87.660500011)"
12768120,JF326025,"07-10-2022 14:30","0000X W PARKING LOT G ST",810,THEFT,"OVER $500","AIRPORT EXTERIOR - NON-SECURE AREA",FALSE,FALSE,1654,16,41,76,6,1105435,1940232,2022,"11-12-2022 15:46",41.99266366,-87.88754499,"(41.992663658, -87.887544993)"
12756880,JF312543,"07-10-2022 15:13","057XX S CICERO AVE",810,THEFT,"OVER $500","AIRPORT BUILDING NON-TERMINAL - SECURE AREA",FALSE,FALSE,813,8,23,56,6,1145654,1866253,2022,"11-12-2022 15:46",41.78898704,-87.74147999,"(41.788987036, -87.74147999)"
12756842,JF312403,"07-10-2022 16:30","002XX S LAKE SHORE DR SB",810,THEFT,"OVER $500","PARK PROPERTY",FALSE,FALSE,114,1,42,32,6,1179209,1899199,2022,"11-12-2022 15:46",41.87869354,-87.61743865,"(41.878693542, -87.617438645)"
12759215,JF314366,"07-10-2022 16:50","044XX N Broadway",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,1913,19,46,3,6,1168555,1929684,2022,"11-12-2022 15:46",41.96258323,-87.65567317,"(41.962583234, -87.65567317)"
12772926,JF331549,"07-10-2022 17:00","013XX W ARTHUR AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2432,24,49,1,6,1166206,1943448,2022,"11-12-2022 15:46",42.00040271,-87.663914,"(42.000402711, -87.663914001)"
12757564,JF313263,"07-10-2022 17:00","076XX S CICERO AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,833,8,18,65,6,1145727,1853720,2022,"11-12-2022 15:46",41.75459296,-87.74152854,"(41.754592961, -87.741528537)"
12759207,JF314374,"07-10-2022 17:35","0000X W TERMINAL ST",810,THEFT,"OVER $500","AIRPORT TRANSPORTATION SYSTEM (ATS)",FALSE,FALSE,1651,16,41,76,6,1100317,1935229,2022,"11-12-2022 15:46",41.9790063,-87.90646316,"(41.979006297, -87.906463155)"
12756906,JF312559,"07-10-2022 17:45","037XX N ELSTON AVE",810,THEFT,"OVER $500","SMALL RETAIL STORE",FALSE,FALSE,1732,17,35,16,6,1152933,1924849,2022,"11-12-2022 15:46",41.94964032,-87.71323801,"(41.949640324, -87.713238008)"
12757655,JF313421,"07-10-2022 18:00","018XX S PRAIRIE PKWY",810,THEFT,"OVER $500","RESIDENCE - GARAGE",FALSE,FALSE,132,1,3,33,6,1178511,1891198,2022,"11-12-2022 15:46",41.85675428,-87.62024556,"(41.856754276, -87.620245564)"
12757922,JF313775,"07-10-2022 18:00","005XX W 31ST ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,914,9,11,60,6,1173033,1884362,2022,"11-12-2022 15:46",41.83811883,-87.64055503,"(41.838118825, -87.640555028)"
12757362,JF312978,"07-10-2022 18:30","019XX W OGDEN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1225,12,28,28,6,1163673,1897489,2022,"11-12-2022 15:46",41.87434259,-87.67453165,"(41.874342594, -87.674531651)"
12760776,JF317056,"07-10-2022 18:30","083XX S CRANDON AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,412,4,8,46,6,1192962,1850118,2022,"11-12-2022 15:46",41.74368676,-87.56854523,"(41.743686759, -87.568545233)"
12757027,JF312578,"07-10-2022 18:45","059XX N SHERIDAN RD",810,THEFT,"OVER $500",STREET,FALSE,TRUE,2022,20,48,77,6,1168557,1939632,2022,"11-12-2022 15:46",41.98988078,-87.65537636,"(41.989880775, -87.655376355)"
12757327,JF312971,"07-10-2022 19:00","078XX S EBERHART AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,624,6,6,69,6,1180930,1853235,2022,"11-12-2022 15:46",41.75252514,-87.61253523,"(41.752525141, -87.612535225)"
12757499,JF313199,"07-10-2022 20:00","025XX S WENTWORTH AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,914,9,11,34,6,1175337,1887325,2022,"11-12-2022 15:46",41.84619822,-87.63201185,"(41.846198223, -87.632011848)"
12757198,JF312713,"07-10-2022 20:00","036XX N SPAULDING AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1733,17,33,16,6,1153736,1924196,2022,"11-12-2022 15:46",41.94783247,-87.71030372,"(41.947832466, -87.710303717)"
12757046,JF312699,"07-10-2022 21:00","071XX S EAST END AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,324,3,7,43,6,1188768,1858016,2022,"11-12-2022 15:46",41.76546085,-87.58365996,"(41.765460845, -87.583659956)"
12757171,JF312807,"07-10-2022 22:30","004XX N WABASH AVE",810,THEFT,"OVER $500",RESTAURANT,FALSE,FALSE,1834,18,42,8,6,1176659,1903440,2022,"11-12-2022 15:46",41.89038906,-87.62667339,"(41.890389063, -87.626673392)"
12757643,JF313150,"07-10-2022 22:30","019XX W MELROSE ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1922,19,32,5,6,1162753,1921591,2022,"11-12-2022 15:46",41.94049956,-87.67723261,"(41.94049956, -87.677232613)"
12757809,JF313553,"07-10-2022 22:30","077XX S PHILLIPS AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,421,4,7,43,6,1193871,1854207,2022,"11-12-2022 15:46",41.75488509,-87.56508088,"(41.75488509, -87.565080878)"
12757382,JF313009,"07-10-2022 23:00","014XX N HOYNE AVE",810,THEFT,"OVER $500","RESIDENCE - GARAGE",FALSE,FALSE,1424,14,2,24,6,1162140,1909528,2022,"11-12-2022 15:46",41.90741075,-87.67982348,"(41.907410746, -87.679823484)"
12757166,JF312782,"07-10-2022 23:19","042XX S DR MARTIN LUTHER KING JR DR",810,THEFT,"OVER $500",STREET,FALSE,FALSE,213,2,3,38,6,1179568,1876784,2022,"11-12-2022 15:46",41.81717708,-87.61680719,"(41.817177077, -87.616807193)"
12757358,JF313012,"07-10-2022 23:30","011XX W WEBSTER AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1811,18,43,7,6,1168181,1914773,2022,"11-12-2022 15:46",41.92167489,-87.65748046,"(41.921674893, -87.657480456)"
12782287,JF342833,"07-11-2022 00:00","013XX W BYRON ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1923,19,47,6,6,1166850,1926019,2022,"11-12-2022 15:46",41.95256316,-87.66204732,"(41.952563158, -87.662047321)"
12759866,JF315326,"07-11-2022 00:00","011XX W ROOSEVELT RD",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1232,12,25,28,6,1168786,1894857,2022,"11-12-2022 15:46",41.86701096,-87.65583536,"(41.867010957, -87.655835363)"
12757737,JF313522,"07-11-2022 00:00","092XX S KIMBARK AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,413,4,8,47,6,1186487,1843798,2022,"11-12-2022 15:46",41.72649948,-87.59246912,"(41.72649948, -87.592469116)"
12757675,JF313193,"07-11-2022 00:00","022XX W WASHINGTON BLVD",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1223,12,27,28,6,1161525,1900647,2022,"11-12-2022 15:46",41.8830534,-87.68233019,"(41.883053398, -87.682330191)"
12757850,JF313757,"07-11-2022 00:00","017XX W 19TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1234,12,25,31,6,1164990,1890785,2022,"11-12-2022 15:46",41.85591838,-87.66988645,"(41.855918384, -87.66988645)"
12758072,JF313824,"07-11-2022 00:00","045XX S KEDZIE AVE",810,THEFT,"OVER $500","SCHOOL - PUBLIC BUILDING",FALSE,FALSE,821,8,14,58,6,1155792,1874374,2022,"11-12-2022 15:46",41.81107466,-87.70408901,"(41.811074658, -87.70408901)"
12768072,JF326040,"07-11-2022 00:00","053XX N LAKEWOOD AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2013,20,48,77,6,1166674,1935616,2022,"11-12-2022 15:46",41.97890146,-87.66241805,"(41.978901456, -87.662418052)"
12757721,JF313519,"07-11-2022 00:00","064XX N GLENWOOD AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2432,24,49,1,6,1165771,1942867,2022,"11-12-2022 15:46",41.99881776,-87.66553094,"(41.998817755, -87.665530938)"
12757745,JF313546,"07-11-2022 00:00","021XX S STATE ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,131,1,3,33,6,1176651,1890108,2022,"11-12-2022 15:46",41.85380543,-87.6271056,"(41.853805427, -87.627105604)"
12757698,JF313328,"07-11-2022 00:00","0000X E PERSHING RD",810,THEFT,"OVER $500","FIRE STATION",FALSE,FALSE,213,2,3,38,6,1177531,1879160,2022,"11-12-2022 15:46",41.82374339,-87.62420746,"(41.823743388, -87.624207463)"
12758586,JF314436,"07-11-2022 00:00","061XX N CLAREMONT AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2413,24,40,2,6,1159541,1940648,2022,"11-12-2022 15:46",41.99285978,-87.68851069,"(41.992859779, -87.688510692)"
12757781,JF313603,"07-11-2022 00:01","006XX W ALDINE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1925,19,44,6,6,1171299,1922150,2022,"11-12-2022 15:46",41.9418497,-87.64580683,"(41.941849695, -87.645806827)"
12760088,JF316456,"07-11-2022 00:01","062XX W MELROSE ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1633,16,36,17,6,1134268,1920950,2022,"11-12-2022 15:46",41.93929111,-87.78194132,"(41.939291113, -87.781941323)"
12757303,JF312839,"07-11-2022 00:40","012XX N CLARK ST",810,THEFT,"OVER $500","CTA STATION",FALSE,FALSE,1821,18,2,8,6,1175314,1908524,2022,"11-12-2022 15:46",41.90437011,-87.63146007,"(41.904370109, -87.631460067)"
12758669,JF314466,"07-11-2022 01:00","061XX N WESTERN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2413,24,40,2,6,1159213,1940598,2022,"11-12-2022 15:46",41.99272935,-87.68971858,"(41.992729348, -87.689718576)"
12757356,JF313008,"07-11-2022 01:00","008XX W LILL AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1935,19,43,7,6,1169898,1917142,2022,"11-12-2022 15:46",41.92813824,-87.65110253,"(41.928138239, -87.651102531)"
12757243,JF312877,"07-11-2022 01:30","016XX S KEDZIE AVE",810,THEFT,"OVER $500",STREET,TRUE,TRUE,1022,10,24,29,6,1155298,1891602,2022,"11-12-2022 15:46",41.85836031,-87.70543907,"(41.858360313, -87.70543907)"
12757370,JF312973,"07-11-2022 02:00","025XX N MANGO AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2515,25,30,19,6,1137622,1916298,2022,"11-12-2022 15:46",41.92646567,-87.76972664,"(41.926465665, -87.769726642)"
12757742,JF313479,"07-11-2022 02:00","003XX W HURON ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1831,18,42,8,6,1174040,1905013,2022,"11-12-2022 15:46",41.89476425,-87.63624456,"(41.894764247, -87.63624456)"
12758011,JF312940,"07-11-2022 03:45","021XX W 19TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1234,12,25,31,6,1162424,1890722,2022,"11-12-2022 15:46",41.85579953,-87.6793067,"(41.855799526, -87.679306696)"
12757696,JF313452,"07-11-2022 04:15","051XX N MONITOR AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1622,16,45,11,6,1136192,1933892,2022,"11-12-2022 15:46",41.97477106,-87.77455982,"(41.974771056, -87.774559821)"
12757975,JF313669,"07-11-2022 04:25","024XX W 45TH PL",810,THEFT,"OVER $500",STREET,FALSE,FALSE,922,9,15,58,6,1160810,1874437,2022,"11-12-2022 15:46",41.81114524,-87.68568154,"(41.811145239, -87.685681535)"
12757495,JF313072,"07-11-2022 04:30","080XX S COLES AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,422,4,7,46,6,1198218,1852217,2022,"11-12-2022 15:46",41.74931677,-87.54921719,"(41.749316767, -87.549217186)"
12765039,JF321510,"07-11-2022 07:00","075XX S KOSTNER AVE",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,833,8,18,65,6,1148217,1854117,2022,"11-12-2022 15:46",41.75563503,-87.73239313,"(41.755635034, -87.732393134)"
12757710,JF313485,"07-11-2022 07:05","031XX S KOMENSKY AVE",810,THEFT,"OVER $500","CTA BUS",FALSE,FALSE,1031,10,22,30,6,1149874,1883564,2022,"11-12-2022 15:46",41.83641015,-87.72555756,"(41.836410145, -87.725557559)"
12759133,JF315307,"07-11-2022 07:25","022XX N MARMORA AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2515,25,36,19,6,1136692,1914375,2022,"11-12-2022 15:46",41.92120546,-87.77319018,"(41.921205458, -87.773190177)"
12757705,JF313482,"07-11-2022 07:35","010XX S OAKLEY BLVD",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1225,12,28,28,6,1161215,1895127,2022,"11-12-2022 15:46",41.86791246,-87.68362196,"(41.867912462, -87.683621961)"
12757413,JF313107,"07-11-2022 07:45","021XX W GIDDINGS ST",810,THEFT,"OVER $500","RESIDENCE - GARAGE",FALSE,FALSE,1911,19,47,4,6,1161102,1931521,2022,"11-12-2022 15:46",41.96778252,-87.68302366,"(41.967782524, -87.683023663)"
12757753,JF313578,"07-11-2022 08:30","027XX W 68TH ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,831,8,17,66,6,1159381,1859440,2022,"11-12-2022 15:46",41.77002086,-87.6913338,"(41.770020864, -87.6913338)"
12765678,JF323210,"07-11-2022 08:30","045XX N FRANCISCO AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,1724,17,33,14,6,1156227,1930007,2022,"11-12-2022 15:46",41.96372816,-87.70098974,"(41.963728158, -87.700989738)"
12757434,JF313160,"07-11-2022 09:30","005XX W MADISON ST",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,121,1,42,28,6,1172573,1900294,2022,"11-12-2022 15:46",41.8818476,-87.64177207,"(41.881847601, -87.641772074)"
12757593,JF313252,"07-11-2022 10:00","078XX S PEORIA ST",810,THEFT,"OVER $500",STREET,TRUE,FALSE,621,6,17,71,6,1171667,1852808,2022,"11-12-2022 15:46",41.75156134,-87.6464926,"(41.751561338, -87.646492597)"
12760018,JF316454,"07-11-2022 10:00","074XX S BENNETT AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,333,3,8,43,6,1189995,1856038,2022,"11-12-2022 15:46",41.76000361,-87.57922625,"(41.760003613, -87.579226245)"
12767035,JF324692,"07-11-2022 11:31","100XX S PRAIRIE AVE",810,THEFT,"OVER $500",RESIDENCE,FALSE,FALSE,511,5,9,49,6,1179686,1838534,2022,"11-12-2022 15:46",41.71221231,-87.61754195,"(41.712212313, -87.617541949)"
12757787,JF313583,"07-11-2022 12:15","023XX S DR MARTIN LUTHER KING JR DR",810,THEFT,"OVER $500","OTHER (SPECIFY)",FALSE,FALSE,132,1,4,33,6,1178880,1889112,2022,"11-12-2022 15:46",41.85102174,-87.61895485,"(41.85102174, -87.618954852)"
12759168,JF314960,"07-11-2022 13:00","027XX S CALIFORNIA AVE",810,THEFT,"OVER $500","CTA BUS",FALSE,FALSE,1033,10,24,30,6,1158147,1885749,2022,"11-12-2022 15:46",41.84224139,-87.69514106,"(41.842241391, -87.695141061)"
12757891,JF313795,"07-11-2022 13:00","001XX W JACKSON BLVD",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,122,1,42,32,6,1175454,1898968,2022,"11-12-2022 15:46",41.87814479,-87.63123304,"(41.878144785, -87.631233035)"
12762223,JF318295,"07-11-2022 13:00","009XX W Windsor Ave",810,THEFT,"OVER $500","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,1914,19,46,3,6,1169189,1930376,2022,"11-12-2022 15:46",41.96446832,-87.65332202,"(41.964468322, -87.65332202)"
12757802,JF313570,"07-11-2022 13:20","061XX S ASHLAND AVE",810,THEFT,"OVER $500","GAS STATION",FALSE,FALSE,714,7,16,67,6,1166723,1864019,2022,"11-12-2022 15:46",41.78243269,-87.66429047,"(41.782432685, -87.664290466)"
12758933,JF313790,"07-11-2022 13:41","056XX W DIVERSEY AVE",810,THEFT,"OVER $500","GAS STATION",FALSE,FALSE,2514,25,31,19,6,1138411,1918053,2022,"11-12-2022 15:46",41.93126731,-87.76678477,"(41.931267307, -87.766784774)"
12757715,JF313487,"07-11-2022 13:44","008XX N LARAMIE AVE",810,THEFT,"OVER $500",STREET,FALSE,TRUE,1524,15,37,25,6,1141539,1905000,2022,"11-12-2022 15:46",41.89539114,-87.7556129,"(41.895391144, -87.755612897)"
12758597,JF314508,"07-11-2022 14:00","059XX N AUSTIN AVE",810,THEFT,"OVER $500","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,1622,16,45,10,6,1135248,1939326,2022,"11-12-2022 15:46",41.98969927,-87.77790168,"(41.989699272, -87.777901684)"
12760612,JF317025,"07-11-2022 14:00","016XX W FULLERTON AVE",810,THEFT,"OVER $500","GAS STATION",FALSE,FALSE,1811,18,32,7,6,1165150,1916014,2022,"11-12-2022 15:46",41.92514528,-87.66858176,"(41.925145282, -87.668581762)"
12866786,JF443306,"07-11-2022 14:23","021XX W POTOMAC AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,1424,14,2,24,6,1161830,1908625,2022,"11-12-2022 15:46",41.90493932,-87.68098748,"(41.904939322, -87.680987478)"
12757876,JF313698,"07-11-2022 14:40","025XX W CERMAK RD",810,THEFT,"OVER $500","OTHER (SPECIFY)",FALSE,FALSE,1023,10,28,31,6,1159705,1889312,2022,"11-12-2022 15:46",41.85198674,-87.68932558,"(41.851986737, -87.689325583)"
12759927,JF316186,"07-11-2022 15:30","025XX W ESTES AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2411,24,50,2,6,1158054,1947025,2022,"11-12-2022 15:46",42.01038909,-87.69380521,"(42.010389093, -87.693805209)"
12757822,JF313701,"07-11-2022 15:50","011XX W JACKSON BLVD",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1232,12,25,28,6,1168933,1898798,2022,"11-12-2022 15:46",41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
12766052,JF323652,"07-11-2022 15:52","070XX S EAST END AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,332,3,5,43,6,1188995,1858592,2022,"11-12-2022 15:46",41.76703601,-87.58280952,"(41.767036006, -87.582809521)"
12760229,JF315641,"07-11-2022 16:00","011XX W JACKSON BLVD",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1232,12,25,28,6,1168933,1898798,2022,"11-12-2022 15:46",41.87782218,-87.65518141,"(41.877822179, -87.655181405)"
12757821,JF313710,"07-11-2022 16:30","029XX S POPLAR AVE",810,THEFT,"OVER $500","PARK PROPERTY",FALSE,FALSE,913,9,11,60,6,1170627,1885385,2022,"11-12-2022 15:46",41.84097894,-87.64935384,"(41.84097894, -87.649353839)"
12772310,JF331046,"07-11-2022 17:00","021XX W ARGYLE ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2032,20,40,4,6,1161321,1933188,2022,"11-12-2022 15:46",41.97235228,-87.68217183,"(41.972352283, -87.682171832)"
12759005,JF315054,"07-11-2022 18:00","028XX W DIVISION ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1211,12,26,24,6,1157332,1907855,2022,"11-12-2022 15:46",41.90291905,-87.697531,"(41.902919052, -87.697530995)"
12770451,JF328343,"07-11-2022 18:00","011XX W VAN BUREN ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1232,12,25,28,6,1168946,1898336,2022,"11-12-2022 15:46",41.87655414,-87.65514708,"(41.876554135, -87.655147077)"
12758546,JF314434,"07-11-2022 18:00","012XX S TROY ST",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1022,10,24,29,6,1155553,1894327,2022,"11-12-2022 15:46",41.86583289,-87.70442978,"(41.865832889, -87.704429782)"
12760704,JF317089,"07-11-2022 18:00","064XX N CLAREMONT AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2412,24,50,2,6,1159479,1942676,2022,"11-12-2022 15:46",41.99842597,-87.68868259,"(41.998425966, -87.688682591)"
12839861,JF313993,"07-11-2022 18:30","062XX S LAKE SHORE DR",810,THEFT,"OVER $500","OTHER (SPECIFY)",FALSE,FALSE,331,3,5,42,6,1191126,1863760,2022,"11-12-2022 15:46",41.7811661,-87.5748316,"(41.781166098, -87.574831604)"
12758255,JF314093,"07-11-2022 18:30","014XX W WASHINGTON BLVD",810,THEFT,"OVER $500","PARKING LOT / GARAGE (NON RESIDENTIAL)",FALSE,FALSE,1224,12,27,28,6,1166514,1900620,2022,"11-12-2022 15:46",41.882874,-87.66401116,"(41.882873995, -87.664011157)"
12757981,JF313940,"07-11-2022 18:30","075XX N CLAREMONT AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2411,24,49,2,6,1159347,1949838,2022,"11-12-2022 15:46",42.01808144,-87.68896987,"(42.018081439, -87.688969872)"
12757965,JF313895,"07-11-2022 18:32","017XX S RUBLE ST",810,THEFT,"OVER $500","GAS STATION",FALSE,FALSE,1235,12,11,31,6,1172088,1891679,2022,"11-12-2022 15:46",41.85821814,-87.64380708,"(41.858218136, -87.643807077)"
12761230,JF316991,"07-11-2022 18:40","008XX N DEARBORN ST",810,THEFT,"OVER $500","RESIDENCE - YARD (FRONT / BACK)",FALSE,FALSE,1832,18,2,8,6,1175790,1905931,2022,"11-12-2022 15:46",41.89724409,-87.62978972,"(41.89724409, -87.62978972)"
12805184,JF369968,"07-11-2022 18:50","019XX W CERMAK RD",810,THEFT,"OVER $500","CURRENCY EXCHANGE",FALSE,FALSE,1234,12,25,31,6,1163681,1889417,2022,"11-12-2022 15:46",41.85219211,-87.67472964,"(41.852192114, -87.674729636)"
12758295,JF313966,"07-11-2022 19:48","004XX N AUSTIN BLVD",810,THEFT,"OVER $500",SIDEWALK,FALSE,FALSE,1512,15,29,25,6,1136304,1902224,2022,"11-12-2022 15:46",41.88786856,-87.77490644,"(41.88786856, -87.774906441)"
12758903,JF314952,"07-11-2022 20:00","076XX S MERRILL AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,414,4,8,43,6,1191862,1854710,2022,"11-12-2022 15:46",41.75631436,-87.57242685,"(41.756314357, -87.572426849)"
12766238,JF322908,"07-11-2022 20:00","027XX N DRAKE AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1412,14,35,22,6,1152247,1917943,2022,"11-12-2022 15:46",41.93070332,-87.7159425,"(41.930703317, -87.715942501)"
12759243,JF314708,"07-11-2022 20:10","048XX N Talman Ave",810,THEFT,"OVER $500",APARTMENT,FALSE,FALSE,2031,20,40,4,6,1157820,1932305,2022,"11-12-2022 15:46",41.97000158,-87.69506983,"(41.970001584, -87.695069832)"
12758292,JF314017,"07-11-2022 20:12","010XX N LARAMIE AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,1531,15,37,25,6,1141503,1906473,2022,"11-12-2022 15:46",41.89943389,-87.75570869,"(41.899433894, -87.755708694)"
12759074,JF314908,"07-11-2022 21:00","016XX S HAMLIN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,1014,10,24,29,6,1151323,1891513,2022,"11-12-2022 15:46",41.85819493,-87.72003228,"(41.858194929, -87.720032279)"
12758335,JF314166,"07-11-2022 21:31","009XX W LELAND AVE",810,THEFT,"OVER $500",APARTMENT,FALSE,TRUE,1914,19,46,3,6,1169129,1931407,2022,"11-12-2022 15:46",41.96729873,-87.65351255,"(41.967298725, -87.653512545)"
12758358,JF314119,"07-11-2022 21:47","010XX N RUSH ST",810,THEFT,"OVER $500","BAR OR TAVERN",FALSE,FALSE,1824,18,42,8,6,1176264,1907593,2022,"11-12-2022 15:46",41.90179402,-87.62799862,"(41.901794019, -87.627998616)"
12758676,JF314389,"07-11-2022 22:00","056XX N LINCOLN AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2011,20,40,2,6,1157462,1937330,2022,"11-12-2022 15:46",41.98379774,-87.6962488,"(41.983797744, -87.696248798)"
12758628,JF314573,"07-11-2022 23:00","060XX N CLAREMONT AVE",810,THEFT,"OVER $500",STREET,FALSE,FALSE,2413,24,40,2,6,1159558,1940122,2022,"11-12-2022 15:46",41.99141606,-87.68846273,"(41.991416064, -87.688462729)"
12768885,JF326883,"07-11-2022 23:00","130XX S EVANS AVE",810,THEFT,"OVER $500","VEHICLE NON-COMMERCIAL",FALSE,FALSE,533,5,9,54,6,1183712,1818934,2022,"11-12-2022 15:46",41.65833446,-87.6034059,"(41.658334462, -87.6034059)"
